mean,std,rms,min,max,ptp,kurtosis,skewness,zero-crossing,sensor,condition
-0.0003484380359999986,1.5817866371444507,1.581786675521644,5.0885,-1.1669,6.2554,4.344646574442561,2.5085156066999375,138,tachometer,horizontal-misalignment
0.0055740253898423995,1.0202646246085603,1.0202798508187316,1.5429,-4.2956,5.8385,-0.48414622756556236,-0.570365698561512,191478,acc_under_axial,horizontal-misalignment
2.4126023990400428e-05,0.2880513426237312,0.28805134363408064,0.84673,-1.6376,2.48433,-0.5374448133590608,-0.4727015275178903,198964,acc_under_radial,horizontal-misalignment
0.0002952156316212001,0.061028668208775165,0.06102938223188826,0.58632,-0.52991,1.1162299999999998,0.18860699378627066,-0.14305674705390337,100026,acc_under_tangential,horizontal-misalignment
0.017241158570225613,1.0783677731051677,1.0785055918355926,3.1238,-3.5063,6.6301000000000005,-0.4018375929016571,-0.19304034089248448,3752,acc_over_axial,horizontal-misalignment
0.004083885388927603,0.17946028648124043,0.17950674790602938,0.47221,-1.0633,1.53551,1.2749902000239466,-0.9123173271736175,2895,acc_over_radial,horizontal-misalignment
0.0031953073156675183,0.19042929617140686,0.19045610210539052,0.64889,-0.70944,1.35833,-0.3855371510055776,0.019424094238430747,23862,acc_over_tangential,horizontal-misalignment
0.01860877228714,0.1457696386551768,0.14695262488195113,0.85669,-0.3382,1.19489,0.6891337571060467,0.8876564557645951,192022,microphone,horizontal-misalignment
-0.0016081966960000014,1.702360474160687,1.702361233781248,4.9799,-1.4204,6.4003,2.9383455977633233,2.2138846781477977,298,tachometer,horizontal-misalignment
0.020802524354588802,0.7755806013270176,0.7758595325020512,1.7767,-3.2358,5.012499999999999,-0.5646369067124684,-0.4605025217587329,176794,acc_under_axial,horizontal-misalignment
0.0001740724125140004,0.37067960581985104,0.3706796466923494,1.3081,-2.0642,3.3723,0.1851250161982838,-0.32486176425937385,157281,acc_under_radial,horizontal-misalignment
0.0006091971936564001,0.20315981790361642,0.20316073127415973,1.0035,-1.1047,2.1082,0.3208174702332345,0.049726607656253106,51141,acc_under_tangential,horizontal-misalignment
0.0024580145615220026,0.8188560500445009,0.8188597392289274,2.4254,-2.5376,4.962999999999999,-0.6159847887742345,-0.11445383831163271,6358,acc_over_axial,horizontal-misalignment
0.0033378538521087998,0.05188809782846851,0.05199534560510927,0.16298,-0.21486,0.37784,-0.366985457404144,-0.21808913536278732,7735,acc_over_radial,horizontal-misalignment
-0.000674232045763998,0.27472373367244346,0.27472456102754844,1.085,-1.07,2.1550000000000002,-0.32220344809786683,-0.0008970760369775378,21743,acc_over_tangential,horizontal-misalignment
0.014512688364060802,0.16660028092635942,0.16723119245013543,0.76499,-0.3712,1.13619,0.09873241003247601,0.654022318261713,205175,microphone,horizontal-misalignment
0.0005641037388000004,1.768198688407105,1.7681987783893627,4.9196,-1.4675,6.3871,2.2896785551139045,2.063092095059202,490,tachometer,horizontal-misalignment
0.011999262983592402,0.5607974114763686,0.5609257696262002,1.8507,-2.619,4.4697000000000005,-0.14691694305375824,-0.16221810736311482,71215,acc_under_axial,horizontal-misalignment
1.707344612119982e-05,0.6230873875589479,0.6230873877928658,2.8482,-4.4894,7.3376,2.669510350005255,-0.7379861947190631,99940,acc_under_radial,horizontal-misalignment
0.0006059145703612002,0.4147748959054306,0.41477533847352516,2.0049,-2.1792,4.1841,0.2668921772738173,0.024279527711654064,45899,acc_under_tangential,horizontal-misalignment
0.03431944877951079,0.7139724151475101,0.7147967782216832,2.8398,-2.5394,5.3792,-0.13364525385750614,-0.02663738796172127,8885,acc_over_axial,horizontal-misalignment
0.0031850986352463997,0.03937895373078718,0.03950755434404572,0.13888,-0.15172,0.29059999999999997,-0.24059226974833203,-0.10926821809653423,10306,acc_over_radial,horizontal-misalignment
0.012232267853200404,0.3759238897296496,0.3761228512684415,1.8332,-1.8139,3.6471,0.07193316141800787,0.0161875622147459,28892,acc_over_tangential,horizontal-misalignment
0.0130932308769616,0.20564269627959822,0.2060590964455112,0.83287,-0.43647,1.2693400000000001,-0.29070413192845956,0.5200678932899664,209251,microphone,horizontal-misalignment
-0.0009451222306800047,1.7875775080133984,1.7875777578643737,4.8711,-1.507,6.3781,2.10482367654625,2.0180066572574176,590,tachometer,horizontal-misalignment
0.012273306616392797,0.5583673971954562,0.5585022688459989,2.2607,-2.7642,5.024900000000001,0.07445813772924392,-0.1764902984078396,75451,acc_under_axial,horizontal-misalignment
-0.00020970894879960165,0.5099612968741676,0.5099613399929706,1.8232,-2.926,4.7492,0.5130978848827534,-0.4055104451256991,112012,acc_under_radial,horizontal-misalignment
0.00043045885345679996,0.5067234114228432,0.506723594259068,2.97,-3.0269,5.9969,0.20820982788562103,0.02185682733587166,48564,acc_under_tangential,horizontal-misalignment
0.04141584656709157,1.4256003440450757,1.4262018136604326,4.0171,-4.8799,8.897,-0.4294945166123294,-0.27619022978501057,4505,acc_over_axial,horizontal-misalignment
0.005323120843556,0.052692639003899505,0.05296083289290655,0.1575,-0.28887,0.44637000000000004,0.7567326136485883,-0.5575442298545147,8522,acc_over_radial,horizontal-misalignment
0.012513146295428636,0.5127300972000312,0.5128827657515547,1.8402,-2.0771,3.9173,-0.2501611396315604,-0.24031692406132962,20947,acc_over_tangential,horizontal-misalignment
0.0128354805098744,0.213562983196298,0.2139483520656834,0.85645,-0.45285,1.3093,-0.35434289219319304,0.5053055971297578,208952,microphone,horizontal-misalignment
0.001224321881200001,1.5832300135389676,1.5832304869268619,5.109,-1.1178,6.2268,4.331515020039533,2.5059498992154876,144,tachometer,horizontal-misalignment
0.003652137899711602,0.9387393144817691,0.9387464187228307,1.5423,-3.3428,4.8850999999999996,-0.8898098984870413,-0.37354346095932206,202020,acc_under_axial,horizontal-misalignment
-0.00041088968467119973,0.3013931047114494,0.3013933847945898,0.74629,-1.3618,2.10809,-0.8088749446171035,-0.34147180724001,203364,acc_under_radial,horizontal-misalignment
0.00022971993553119995,0.05176343556454516,0.05176394529683377,0.29979,-0.28043,0.58022,-0.030302685784294514,-0.11117761503171877,111061,acc_under_tangential,horizontal-misalignment
-0.0327909327829288,0.9042106100357731,0.9048049914617179,3.0594,-2.3847,5.444100000000001,-0.25596926508450224,0.3844556323668596,5564,acc_over_axial,horizontal-misalignment
0.0025296999768008,0.037024130174101604,0.03711045131929073,0.10819,-0.11016,0.21835,-0.5034553498171705,-0.04257397324757438,8360,acc_over_radial,horizontal-misalignment
-0.03239577281290096,0.30045376546642977,0.3021952204769319,1.1752,-1.0307,2.2058999999999997,-0.0019223063860267509,0.3506333765062301,15406,acc_over_tangential,horizontal-misalignment
0.0081499419043792,0.12113759567068466,0.1214114436036366,0.62673,-0.27777,0.9045000000000001,0.8399071987250686,0.9011855765031477,191183,microphone,horizontal-misalignment
0.0017487862000000044,1.7056314701301167,1.705632366646282,5.0345,-1.4257,6.4602,2.914534072870257,2.208562249347756,298,tachometer,horizontal-misalignment
0.018463847390485198,0.8358940278466405,0.8360979245579667,1.8878,-3.8247,5.7125,-0.4017504040318296,-0.5070463244343462,174234,acc_under_axial,horizontal-misalignment
0.0002461736898295999,0.3506834945215818,0.3506835809263871,1.2003,-1.7349,2.9352,-0.4002626962296967,-0.20767410726958538,175794,acc_under_radial,horizontal-misalignment
0.00029272459962559994,0.18074926162704305,0.1807494986615799,1.1453,-0.88378,2.02908,0.40179212733667224,0.05900936370310923,53743,acc_under_tangential,horizontal-misalignment
0.009353451237250792,0.9855947170549216,0.9856390989285169,2.9753,-3.0649,6.0402000000000005,-0.7926799929367632,0.050033199593164206,4147,acc_over_axial,horizontal-misalignment
0.0022761805018276,0.03274157724683666,0.032820601430922504,0.09569,-0.098022,0.193712,-0.6070656511158936,-0.06383927042581908,9547,acc_over_radial,horizontal-misalignment
0.008853228016372396,0.48054391073330266,0.480625456867576,1.529,-1.5115,3.0404999999999998,-0.9463935427588881,-0.06495945154539368,8469,acc_over_tangential,horizontal-misalignment
0.0131322960776256,0.16649540045760938,0.16701250125008646,0.79089,-0.34611,1.137,0.20095603089522607,0.6935929554233196,203493,microphone,horizontal-misalignment
-0.0011365165702400056,1.761534034593341,1.7615344012254226,4.8994,-1.343,6.2424,2.3547484933408915,2.0787400609711733,497,tachometer,horizontal-misalignment
0.018489616612952,0.6998739489051918,0.7001181402296622,2.7436,-3.3804,6.124,0.24780374045108555,-0.2164129292973438,51318,acc_under_axial,horizontal-misalignment
-0.0001761814104368002,0.45910436085233075,0.45910439465715913,2.0495,-2.0475,4.0969999999999995,-0.19534165985321028,-0.04348627610585945,126698,acc_under_radial,horizontal-misalignment
-0.00045109587248999967,0.3704048178089115,0.37040509249136827,2.4205,-2.1969,4.6174,0.29411440490763496,0.03478285168489555,52130,acc_under_tangential,horizontal-misalignment
0.0019942679916816032,0.531909827869306,0.5319135663703055,2.1954,-2.4614,4.6568,0.3001494331569079,-0.1654575529609202,11686,acc_over_axial,horizontal-misalignment
0.0023211857912196,0.028526534573564192,0.02862081547150802,0.095908,-0.074123,0.170031,-0.9927750093342467,-0.07700694980795732,10645,acc_over_radial,horizontal-misalignment
0.0150160567074648,0.36345772624408385,0.36376778406774996,1.6644,-1.6972,3.3616,0.11592819250426523,0.03716829028348139,30704,acc_over_tangential,horizontal-misalignment
0.012200594617327198,0.20597377726089705,0.20633480420941588,0.83464,-0.4493,1.28394,-0.3333688872926728,0.5068192222981969,208206,microphone,horizontal-misalignment
-0.000648583369199993,1.7832923041867346,1.7832924221316087,4.8876,-1.395,6.2826,2.1508626309624814,2.029201059242995,600,tachometer,horizontal-misalignment
0.007395307449559599,0.798487902646348,0.7985221482494003,2.9891,-3.7233,6.712400000000001,0.09966075147377884,-0.24361446849411178,64431,acc_under_axial,horizontal-misalignment
0.0003308410577484007,0.4786752963960349,0.4786754107280186,1.9941,-2.0637,4.0578,-0.137112231602317,0.02224584461872202,114739,acc_under_radial,horizontal-misalignment
-0.0008102247385371997,0.5111908187004885,0.5111914607931187,2.9243,-2.8732,5.7975,0.2250873622299876,0.03451973246798587,54430,acc_under_tangential,horizontal-misalignment
-0.115358362659536,1.1348974200758182,1.1407452414672774,4.4502,-4.0475,8.4977,-0.039923881110688786,0.06420204910801192,5384,acc_over_axial,horizontal-misalignment
0.0026536578560644,0.03548330722139825,0.03558239721245866,0.10718,-0.15654,0.26372,-0.13470270331661016,-0.24673303064343052,9196,acc_over_radial,horizontal-misalignment
-0.09686040740265961,0.5190328255689077,0.527993383045899,2.1854,-2.1443,4.3297,-0.18774974876652628,0.06184874089071354,22469,acc_over_tangential,horizontal-misalignment
0.012232432133672798,0.20301114959509264,0.20337934815468847,0.8263,-0.44618,1.27248,-0.5126448299285205,0.4366834447800975,210893,microphone,horizontal-misalignment
-0.0014372063899600006,1.5797523275279128,1.5797529812891837,5.0883,-1.1491,6.2374,4.3700445912597905,2.5136538097848717,146,tachometer,horizontal-misalignment
0.002840269064456799,1.1385569494160652,1.1385604921092138,1.9077,-5.1308,7.0385,-0.3750332612166658,-0.7332712223044843,157395,acc_under_axial,horizontal-misalignment
0.013717606830389199,0.39440255069536656,0.39464103275275914,0.66644,-2.0751,2.74154,-0.16905791530548786,-0.7885097530449208,160527,acc_under_radial,horizontal-misalignment
0.00033434912760679997,0.07634223553204304,0.07634296768772529,0.38476,-0.56056,0.9453199999999999,0.6326353681811403,-0.30293090306278597,91773,acc_under_tangential,horizontal-misalignment
0.07087627181632802,2.1509018586474866,2.1520692952225757,3.4652,-5.6034,9.0686,-1.0061660979486486,-0.5672857176956,431,acc_over_axial,horizontal-misalignment
0.0197643901334348,0.3653106229645734,0.36584488839959395,0.63539,-0.97881,1.6141999999999999,-0.8692312231213308,-0.6066058882383332,647,acc_over_radial,horizontal-misalignment
0.11608113729436799,1.91833094280671,1.9218398571590807,4.8363,-3.5399,8.376199999999999,-1.1281101420374997,0.23964697118167452,1631,acc_over_tangential,horizontal-misalignment
0.0158825779090464,0.13305650078846662,0.1340010771714472,0.9115,-0.3098,1.2213,2.013050830567341,1.2552942218925853,158283,microphone,horizontal-misalignment
-0.00017413596079999616,1.7059945737006181,1.705994582587907,4.9813,-1.2778,6.2591,2.9110745834091762,2.2079594318170748,303,tachometer,horizontal-misalignment
0.0027202475092103994,0.8513974330176275,0.8514017786541892,2.3626,-3.8615,6.2241,-0.35737644857051887,-0.47194448135874134,171501,acc_under_axial,horizontal-misalignment
-0.0003312474056116004,0.4028323524006069,0.4028324885922813,1.5124,-1.9472,3.4596,-0.4736960723223276,-0.14943625304764613,176357,acc_under_radial,horizontal-misalignment
-1.956887048719993e-05,0.21237953735625234,0.21237953825780032,1.0105,-1.0263,2.0368,0.2726803143597216,0.058951925808415594,52033,acc_under_tangential,horizontal-misalignment
0.0167417644571456,0.18326458327787942,0.1840276994399304,0.5685,-0.67239,1.24089,-0.4734783958890949,-0.08367346489878816,5543,acc_over_axial,horizontal-misalignment
0.0038673551671336006,0.03993670272209907,0.040123517546472295,0.1324,-0.1338,0.2662,-0.354190336023529,-0.0037673728844134736,8189,acc_over_radial,horizontal-misalignment
0.0838371350450048,0.47909669875357586,0.4863767181610659,1.8491,-1.4765,3.3255999999999997,-0.3398553204157073,0.15597807588892287,15290,acc_over_tangential,horizontal-misalignment
0.011724405770975199,0.14890047005004645,0.14936134597615025,0.73247,-0.28142,1.01389,0.07158764691578678,0.6643137360941859,199111,microphone,horizontal-misalignment
-0.0008450327980000006,1.7619480687809976,1.7619482714204515,4.8934,-1.4595,6.3529,2.350616463526695,2.07771187431805,492,tachometer,horizontal-misalignment
0.0103836854558276,0.6096516578983935,0.6097400797896636,2.64,-3.4025,6.0425,0.3208484704206245,-0.16159896480573635,52328,acc_under_axial,horizontal-misalignment
-0.00033817037560279994,0.5047335584114202,0.504733671698112,2.25,-2.5194,4.7694,-0.12408462923398034,0.030088584321427123,121997,acc_under_radial,horizontal-misalignment
-0.0001525708841924,0.451663697594048,0.45166372336308164,2.6379,-2.1953,4.8332,0.23634036413257276,0.056769826165307354,53606,acc_under_tangential,horizontal-misalignment
0.008217958189982801,0.08763077633025912,0.0880152702492937,0.26612,-0.48757,0.75369,0.37324840561642825,-0.42518927033470094,7578,acc_over_axial,horizontal-misalignment
0.00269980633158,0.028252568472693307,0.028381271633460388,0.087688,-0.10355,0.19123800000000002,-0.565428475427773,-0.10062776119319491,10939,acc_over_radial,horizontal-misalignment
0.046654722640272,0.5038451736471513,0.5060006147744969,2.3741,-1.9757,4.3498,-0.04785729248621218,0.10303077628111931,24986,acc_over_tangential,horizontal-misalignment
0.011152209452856,0.18596263981700484,0.18629673959409343,0.72987,-0.37838,1.10825,-0.5549384666857806,0.4405339679831135,207581,microphone,horizontal-misalignment
-4.280054915999938e-05,1.7903354762970756,1.79033547680868,4.8931,-1.5847,6.477799999999999,2.085689758021095,2.0132182061814015,593,tachometer,horizontal-misalignment
0.007505177853739601,0.7843723370875014,0.7844082424877529,3.6815,-4.0592,7.7407,0.31595066624357804,-0.130046951320526,60869,acc_under_axial,horizontal-misalignment
-0.00013642543641960027,0.5960528839183601,0.5960528995309844,2.7448,-2.4567,5.2015,-0.06771273055875504,0.1098034165066515,104805,acc_under_radial,horizontal-misalignment
-2.890746083159965e-05,0.5851399555369774,0.5851399562510299,3.9475,-3.6563,7.6038,0.2681687319649888,0.07373433548165914,57803,acc_under_tangential,horizontal-misalignment
0.006394741706760398,0.15717657216141462,0.15730660366910396,0.43221,-0.77762,1.20983,1.130477704197971,-0.8217298178997731,4825,acc_over_axial,horizontal-misalignment
0.0022843849611071994,0.03630564440704281,0.03637744123026208,0.10833,-0.16078,0.26911,0.061441329260531585,-0.2954478626275032,9198,acc_over_radial,horizontal-misalignment
0.0314507409569792,0.8765147490470062,0.8770788188091645,3.0893,-2.9809,6.0702,-0.2990232801648105,-0.007449267289746981,14406,acc_over_tangential,horizontal-misalignment
0.0110143049878856,0.1956419439584659,0.19595174189124645,0.76922,-0.42888,1.1981,-0.5003580540927168,0.45583891449649916,208393,microphone,horizontal-misalignment
0.0010247854731999905,1.5979368958010702,1.5979372244076506,5.093,-1.1591,6.2521,4.148519256813855,2.4695170473121335,161,tachometer,imbalance
0.029537199206177204,1.2383041543293185,1.2386563788097948,2.0097,-4.5898,6.599500000000001,-0.9308968358547984,-0.3881281092747005,195681,acc_under_axial,imbalance
0.0007297755858688001,0.33659327718069537,0.33659406830133853,0.67768,-2.0037,2.68138,-0.6922164051726818,-0.39314542368540495,203819,acc_under_radial,imbalance
0.0008317160302416,0.04673922456043448,0.046746624092715856,0.22705,-0.21865,0.4457,-0.2540887146918447,-0.16859160326626793,141989,acc_under_tangential,imbalance
0.009245404104695201,0.13934580061133217,0.13965217379286388,0.34316,-0.61157,0.95473,-0.08061029035383127,-0.4745304441836257,3486,acc_over_axial,imbalance
0.0051040413957007995,0.03592689485865867,0.03628764270043099,0.10466,-0.14595,0.25061,-0.19517315782382427,-0.24312811544652255,7862,acc_over_radial,imbalance
0.038553415540667595,0.678115330800722,0.6792104001830537,2.3503,-2.0376,4.3879,-0.1509671955328904,0.09011001800571158,10079,acc_over_tangential,imbalance
0.0146229946385256,0.12276851601179997,0.12363632352968901,0.60896,-0.26864,0.8775999999999999,0.009111765531118365,0.6791685208645655,200629,microphone,imbalance
-0.0021546594760000017,1.6979554997455188,1.697956866847186,4.9965,-1.3139,6.3104000000000005,2.9954031300829307,2.2265541959371236,295,tachometer,imbalance
-0.0006828427460735991,0.8804655336967631,0.8804657984851777,1.9532,-3.604,5.5572,-0.5540032636261558,-0.47573463773823405,176228,acc_under_axial,imbalance
-6.322102975559955e-05,0.4790866614974306,0.47908666566880387,1.2686,-2.2902,3.5587999999999997,-0.4515481175145357,-0.1228588924379518,116732,acc_under_radial,imbalance
0.0002224835458932006,0.14693954501931994,0.1469397134521942,0.7464,-0.60895,1.35535,-0.049169273194689556,0.216599983079143,40898,acc_under_tangential,imbalance
0.0072557873940623996,0.11323902886710012,0.11347124794181021,0.29475,-0.43978,0.73453,-0.03374074853258735,-0.43480435675497614,4377,acc_over_axial,imbalance
0.0026996223421708,0.031723938629951876,0.03183859674965749,0.094291,-0.1154,0.20969100000000002,-0.3663521689151037,-0.14233886572369103,9493,acc_over_radial,imbalance
0.07260028590667564,1.150844553641339,1.1531322509407427,2.748,-2.9911,5.7391000000000005,-1.1087337633429255,-0.3850579306379995,3243,acc_over_tangential,imbalance
0.012744618320204798,0.15707890462177904,0.15759507471144413,0.70028,-0.33104,1.03132,-0.15799425716143345,0.5676708895483974,207601,microphone,imbalance
0.0010629311596,1.7830449265293808,1.7830452433532962,4.8889,-1.501,6.389899999999999,2.1595392275616643,2.0314548781925326,494,tachometer,imbalance
-0.0034196958206896004,0.5717427526509321,0.5717529794661074,1.957,-2.561,4.518,-0.024043630733681987,-0.19251758468309998,78626,acc_under_axial,imbalance
-0.000955519428268,0.8751640585433869,0.8751645801696448,3.447,-2.9278,6.3748000000000005,-0.5256222305383873,0.19592538380200217,46370,acc_under_radial,imbalance
0.00030233042319879964,0.3790246383650866,0.3790247589425649,2.5805,-1.8185,4.399,0.4125161523111922,0.6720311820400137,27819,acc_under_tangential,imbalance
0.0079588844155048,0.06414905097089144,0.06464088939367552,0.17937,-0.24548,0.42485,-0.16478018363175329,-0.37246349063163486,5993,acc_over_axial,imbalance
0.0036812119227816,0.026101313913432893,0.02635962650016109,0.081925,-0.088492,0.17041699999999999,-0.7588427761948431,-0.0896369748354005,11565,acc_over_radial,imbalance
0.05835704863530401,0.8286713755510786,0.8307236566892385,2.8964,-2.3339,5.2303,-0.6866700610803806,0.04990355000951352,8761,acc_over_tangential,imbalance
0.0115300008335688,0.20457322398107847,0.20489788893308444,0.79957,-0.46792,1.26749,-0.3842520750285141,0.47893333169551117,210165,microphone,imbalance
0.00018127221747999862,1.8269647702694016,1.8269647792623547,4.8639,-1.5655,6.4294,1.768365109096714,1.9334077830223884,603,tachometer,imbalance
-0.0002839077196295998,0.7941387716615315,0.7941388224105905,2.7492,-3.3136,6.0628,-0.26919459522119293,-0.0721932786612272,56401,acc_under_axial,imbalance
-0.0010025441673516015,1.2816077122569536,1.2816081043795369,6.4163,-4.7894,11.2057,0.3072998267481588,0.3958182684785715,35658,acc_under_radial,imbalance
0.0005365350539732004,0.45540911857590793,0.4554094346321225,3.0675,-2.9407,6.0082,1.0697445030142472,0.46016877402269435,41144,acc_under_tangential,imbalance
0.0049088972047572005,0.07464539703493134,0.07480663453377252,0.18392,-0.37097,0.55489,0.39063275775200257,-0.7012097983754871,4316,acc_over_axial,imbalance
0.0022536599490624,0.02869063222151672,0.02877900902457104,0.079287,-0.10056,0.17984699999999998,-0.5753458420135389,-0.11590018856107318,10283,acc_over_radial,imbalance
0.009593904965387978,1.052080315722955,1.0521240581529334,3.6928,-3.585,7.2778,-0.33525431002454376,-0.037407824604076004,9139,acc_over_tangential,imbalance
0.010625969284213601,0.20867853764334687,0.20894890116053444,0.87142,-0.4822,1.35362,-0.5000732920931141,0.42901277349896627,211768,microphone,imbalance
-0.0004990580932000003,1.5858409737478576,1.5858410522736928,5.0505,-1.1006,6.1511000000000005,4.298052540111261,2.4993015552324866,154,tachometer,imbalance
0.0162542161304904,1.097575732228174,1.0976960815809762,1.7158,-4.3065,6.0222999999999995,-0.6684913319029171,-0.5140321406263758,189905,acc_under_axial,imbalance
0.0001034503757971998,0.3440762116873179,0.344076227239076,0.6529,-2.1991,2.8520000000000003,-0.4508540946757651,-0.4584526262414609,201452,acc_under_radial,imbalance
0.0007790162469252,0.04690726374053005,0.046913732082798726,0.18249,-0.21042,0.39291,-0.16569050763117144,-0.20956613057885615,128876,acc_under_tangential,imbalance
0.009087708559843198,0.14697860679221658,0.14725928596000207,0.37205,-0.55314,0.92519,-0.502055610736551,-0.2000093174957408,3661,acc_over_axial,imbalance
0.0039044942231171997,0.03828918668985669,0.03848774990187208,0.11994,-0.12734,0.24728,-0.42434994416415206,-0.049197035794575024,7167,acc_over_radial,imbalance
0.08572640754669195,0.8609777355787169,0.8652350421204152,3.0564,-2.193,5.2494,-0.1404477046098358,0.39108371409825904,7886,acc_over_tangential,imbalance
0.012278257008464799,0.12447718881892231,0.12508127810119127,0.68336,-0.27791,0.96127,0.4342897631870266,0.8266302726483513,190997,microphone,imbalance
-0.000759456732000006,1.703235536398425,1.7032357057157292,4.9849,-1.3678,6.3527,2.93913939487095,2.2139869791015445,301,tachometer,imbalance
